multiplier,generation,strategy,share
"Power(100,0.5)",194,Pavlov,0.1273679899720624
"Power(100,0.5)",195,AllC,0.1492232335400579
"Power(100,0.5)",195,AllD,1.6176711009583962e-70
"Power(100,0.5)",195,Random,2.373927103176283e-34
"Power(100,0.5)",195,TfT,0.14412466895468776
"Power(100,0.5)",195,SuspiciousTfT,1.169573488165303e-24
"Power(100,0.5)",195,TFT2,0.15984211009561378
"Power(100,0.5)",195,Grim,0.11285876827015001
"Power(100,0.5)",195,GenerousTfT,0.16245856021274083
"Power(100,0.5)",195,ContriteTfT,0.14412466895468737
"Power(100,0.5)",195,Pavlov,0.1273679899720624
"Power(100,0.5)",196,AllC,0.1492232335400579
"Power(100,0.5)",196,AllD,7.1606591899523945e-71
"Power(100,0.5)",196,Random,1.6123329312435173e-34
"Power(100,0.5)",196,TfT,0.14412466895468776
"Power(100,0.5)",196,SuspiciousTfT,8.9197646185615e-25
"Power(100,0.5)",196,TFT2,0.15984211009561378
"Power(100,0.5)",196,Grim,0.11285876827015001
"Power(100,0.5)",196,GenerousTfT,0.16245856021274083
"Power(100,0.5)",196,ContriteTfT,0.14412466895468737
"Power(100,0.5)",196,Pavlov,0.1273679899720624
"Power(100,0.5)",197,AllC,0.1492232335400579
"Power(100,0.5)",197,AllD,3.1696826384715384e-71
"Power(100,0.5)",197,Random,1.0950704752871557e-34
"Power(100,0.5)",197,TfT,0.14412466895468776
"Power(100,0.5)",197,SuspiciousTfT,6.80266795166073e-25
"Power(100,0.5)",197,TFT2,0.15984211009561378
"Power(100,0.5)",197,Grim,0.11285876827015001
"Power(100,0.5)",197,GenerousTfT,0.16245856021274083
"Power(100,0.5)",197,ContriteTfT,0.14412466895468737
"Power(100,0.5)",197,Pavlov,0.1273679899720624
"Power(100,0.5)",198,AllC,0.1492232335400579
"Power(100,0.5)",198,AllD,1.4030674777435802e-71
"Power(100,0.5)",198,Random,7.437541729801213e-35
"Power(100,0.5)",198,TfT,0.14412466895468776
"Power(100,0.5)",198,SuspiciousTfT,5.188061932066434e-25
"Power(100,0.5)",198,TFT2,0.15984211009561378
"Power(100,0.5)",198,Grim,0.11285876827015001
"Power(100,0.5)",198,GenerousTfT,0.16245856021274083
"Power(100,0.5)",198,ContriteTfT,0.14412466895468737
"Power(100,0.5)",198,Pavlov,0.1273679899720624
"Power(100,0.5)",199,AllC,0.1492232335400579
"Power(100,0.5)",199,AllD,6.210711202466046e-72
"Power(100,0.5)",199,Random,5.051458169213161e-35
"Power(100,0.5)",199,TfT,0.14412466895468776
"Power(100,0.5)",199,SuspiciousTfT,3.9566809378643744e-25
"Power(100,0.5)",199,TFT2,0.15984211009561378
"Power(100,0.5)",199,Grim,0.11285876827015001
"Power(100,0.5)",199,GenerousTfT,0.16245856021274083
"Power(100,0.5)",199,ContriteTfT,0.14412466895468737
"Power(100,0.5)",199,Pavlov,0.1273679899720624
"Power(100,0.5)",200,AllC,0.1492232335400579
"Power(100,0.5)",200,AllD,2.7491859267146877e-72
"Power(100,0.5)",200,Random,3.4308687685161254e-35
"Power(100,0.5)",200,TfT,0.14412466895468776
"Power(100,0.5)",200,SuspiciousTfT,3.0175669159415188e-25
"Power(100,0.5)",200,TFT2,0.15984211009561378
"Power(100,0.5)",200,Grim,0.11285876827015001
"Power(100,0.5)",200,GenerousTfT,0.16245856021274083
"Power(100,0.5)",200,ContriteTfT,0.14412466895468737
"Power(100,0.5)",200,Pavlov,0.1273679899720624
Log(100),0,AllC,0.1
Log(100),0,AllD,0.1
Log(100),0,Random,0.1
Log(100),0,TfT,0.1
Log(100),0,SuspiciousTfT,0.1
Log(100),0,TFT2,0.1
Log(100),0,Grim,0.1
Log(100),0,GenerousTfT,0.1
Log(100),0,ContriteTfT,0.1
Log(100),0,Pavlov,0.1
Log(100),1,AllC,0.10879560342827911
Log(100),1,AllD,0.06260058597505595
Log(100),1,Random,0.08214606351478665
Log(100),1,TfT,0.11143174403430628
Log(100),1,SuspiciousTfT,0.08309021121304046
Log(100),1,TFT2,0.1130750689406193
Log(100),1,Grim,0.10597380105827045
Log(100),1,GenerousTfT,0.11377980576138505
Log(100),1,ContriteTfT,0.11143174403430628
Log(100),1,Pavlov,0.10767537203995056
Log(100),2,AllC,0.1161005590529825
Log(100),2,AllD,0.03703774541638349
Log(100),2,Random,0.06543653970211225
Log(100),2,TfT,0.12053959485247252
Log(100),2,SuspiciousTfT,0.06768620485611268
Log(100),2,TFT2,0.12375876921400052
Log(100),2,Grim,0.11015686736263147
Log(100),2,GenerousTfT,0.12515998856699773
Log(100),2,ContriteTfT,0.12053959485247252
Log(100),2,Pavlov,0.11358413612383447
Log(100),3,AllC,0.121895559686904
Log(100),3,AllD,0.020991445177263875
Log(100),3,Random,0.05092221017884517
Log(100),3,TfT,0.1274438834630339
Log(100),3,SuspiciousTfT,0.054369375221365646
Log(100),3,TFT2,0.13207963455895272
Log(100),3,Grim,0.11285158356075685
Log(100),3,GenerousTfT,0.1341092172208015
Log(100),3,ContriteTfT,0.12744388346303387
Log(100),3,Pavlov,0.11789320746904249
Log(100),4,AllC,0.126376210834878
Log(100),4,AllD,0.011534074826266139
Log(100),4,Random,0.0389747437829017
Log(100),4,TfT,0.13253596893444541
Log(100),4,SuspiciousTfT,0.04328691777718034
Log(100),4,TFT2,0.1383920983278045
Log(100),4,Grim,0.1144710718842474
Log(100),4,GenerousTfT,0.1409538321744001
Log(100),4,ContriteTfT,0.1325359689344454
Log(100),4,Pavlov,0.12093911252343098
Log(100),5,AllC,0.12980356190223746
Log(100),5,AllD,0.0062018775543208875
Log(100),5,Random,0.02949399618617682
Log(100),5,TfT,0.13625257181302386
Log(100),5,SuspiciousTfT,0.034289458592291176
Log(100),5,TFT2,0.1431328416853909
Log(100),5,Grim,0.1153823849363067
Log(100),5,GenerousTfT,0.14612650781055014
Log(100),5,ContriteTfT,0.13625257181302383
Log(100),5,Pavlov,0.12306422770667835
Log(100),6,AllC,0.13242064572116213
Log(100),6,AllD,0.0032854018905488043
Log(100),6,Random,0.02215032060764776
Log(100),6,TfT,0.13896599246144156
Log(100),6,SuspiciousTfT,0.027092119426875998
Log(100),6,TFT2,0.1466924049872258
Log(100),6,Grim,0.11585483313256731
Log(100),6,GenerousTfT,0.1500269733109714
Log(100),6,ContriteTfT,0.13896599246144156
Log(100),6,Pavlov,0.12454531600011753
Log(100),7,AllC,0.13442440247711257
Log(100),7,AllD,0.0017226851739910733
Log(100),7,Random,0.01655078570787908
Log(100),7,TfT,0.140958366964191
Log(100),7,SuspiciousTfT,0.02138198043644166
Log(100),7,TFT2,0.14937738754243218
Log(100),7,Grim,0.1160667204645191
Log(100),7,GenerousTfT,0.15297609684657767
Log(100),7,ContriteTfT,0.14095836696419103
Log(100),7,Pavlov,0.12558320742266463
Log(100),8,AllC,0.13596515991514707
Log(100),8,AllD,0.0008969302722119294
Log(100),8,Random,0.012324665424748223
Log(100),8,TfT,0.1424325435387757
Log(100),8,SuspiciousTfT,0.016870802062175755
Log(100),8,TFT2,0.151415241235993
Log(100),8,Grim,0.11612952245537776
Log(100),8,GenerousTfT,0.15521612525474685
Log(100),8,ContriteTfT,0.14243254353877574
Log(100),8,Pavlov,0.12631646630204804
Log(100),9,AllC,0.13715513814763075
Log(100),9,AllD,0.00046471738145747256
Log(100),9,Random,0.009156476169456544
Log(100),9,TfT,0.14353168309603495
Log(100),9,SuspiciousTfT,0.013313557887835323
Log(100),9,TFT2,0.15297137809747294
Log(100),9,Grim,0.11611070862117509
Log(100),9,GenerousTfT,0.15692573922799066
Log(100),9,ContriteTfT,0.14353168309603495
Log(100),9,Pavlov,0.1268389182749114
Log(100),10,AllC,0.13807780208187917
Log(100),10,AllD,0.00023996149583697398
Log(100),10,Random,0.006791975787918309
Log(100),10,TfT,0.14435678449647096
Log(100),10,SuspiciousTfT,0.010510204637223606
Log(100),10,TFT2,0.154165967425171
Log(100),10,Grim,0.11605030570534695
Log(100),10,GenerousTfT,0.1582361862953115
Log(100),10,ContriteTfT,0.14435678449647096
Log(100),10,Pavlov,0.12721402757837058
Log(100),11,AllC,0.13879552875924095
Log(100),11,AllD,0.00012361225048926772
Log(100),11,Random,0.005032591095996989
Log(100),11,TfT,0.14497970860776452
Log(100),11,SuspiciousTfT,0.008300790990652987
Log(100),11,TFT2,0.15508698759163211
Log(100),11,Grim,0.11597167079696166
Log(100),11,GenerousTfT,0.15924432932409427
Log(100),11,ContriteTfT,0.14497970860776452
Log(100),11,Pavlov,0.12748507197540276
Log(100),12,AllC,0.13935530139893404
Log(100),12,AllD,6.357085261608589e-05
Log(100),12,Random,0.0037261442613734127
Log(100),12,TfT,0.14545218989238481
Log(100),12,SuspiciousTfT,0.006558765730558235
Log(100),12,TFT2,0.15579954367034385
Log(100),12,Grim,0.11588814904133998
Log(100),12,GenerousTfT,0.16002222645121505
Log(100),12,ContriteTfT,0.14545218989238484
Log(100),12,Pavlov,0.12768191880884963
Log(100),13,AllC,0.1397927956857523
Log(100),13,AllD,3.265483388593169e-05
Log(100),13,Random,0.002757398454170486
Log(100),13,TfT,0.14581192162292242
Log(100),13,SuspiciousTfT,0.005184505343949468
Log(100),13,TFT2,0.15635233161791812
Log(100),13,Grim,0.11580709832864941
Log(100),13,GenerousTfT,0.16062393063230831
Log(100),13,ContriteTfT,0.14581192162292245
Log(100),13,Pavlov,0.12782544185752104
Log(100),14,AllC,0.14013529613884623
Log(100),14,AllD,1.6760303821652826e-05
Log(100),14,Random,0.0020397644951927496
Log(100),14,TfT,0.14608666207573856
Log(100),14,SuspiciousTfT,0.004099743909523927
Log(100),14,TFT2,0.15678211492783284
Log(100),14,Grim,0.11573230744745296
Log(100),14,GenerousTfT,0.1610902899271659
Log(100),14,ContriteTfT,0.1460866620757386
Log(100),14,Pavlov,0.1279303986986867
Log(100),15,AllC,0.1404037936106015
Log(100),15,AllD,8.597425218632695e-06
Log(100),15,Random,0.0015085132795763778
Log(100),15,TfT,0.14629703672060318
Log(100),15,SuspiciousTfT,0.003243021670130218
Log(100),15,TFT2,0.15711686002532999
Log(100),15,Grim,0.11566545239294904
Log(100),15,GenerousTfT,0.16145236305445176
Log(100),15,ContriteTfT,0.1462970367206032
Log(100),15,Pavlov,0.1280073251005361
Log(100),16,AllC,0.14061451332778346
Log(100),16,AllD,4.408416494912731e-06
Log(100),16,Random,0.0011154252388765708
Log(100),16,TfT,0.14645848209244217
Log(100),16,SuspiciousTfT,0.0025660581458544244
Log(100),16,TFT2,0.15737796875160243
Log(100),16,Grim,0.11560697846618838
Log(100),16,GenerousTfT,0.16173388137256636
Log(100),16,ContriteTfT,0.1464584820924422
Log(100),16,Pavlov,0.12806380209574914
Log(100),17,AllC,0.14078004337031802
Log(100),17,AllD,2.259840586168689e-06
Log(100),17,Random,0.0008246651281385516
Log(100),17,TfT,0.14658261779800386
Log(100),17,SuspiciousTfT,0.002030897127400283
Log(100),17,TFT2,0.1575818954030896
Log(100),17,Grim,0.1155566374022051
Log(100),17,GenerousTfT,0.16195304798525148
Log(100),17,ContriteTfT,0.14658261779800388
Log(100),17,Pavlov,0.12810531814700313
Log(100),18,AllC,0.14091017844171594
Log(100),18,AllD,1.1582210384631945e-06
Log(100),18,Random,0.0006096453074225189
Log(100),18,TfT,0.14667823046402392
Log(100),18,SuspiciousTfT,0.0016076718062671728
Log(100),18,TFT2,0.15774133617714714
Log(100),18,Grim,0.11551381496512791
Log(100),18,GenerousTfT,0.16212386874847126
Log(100),18,ContriteTfT,0.14667823046402395
Log(100),18,Pavlov,0.1281358654047618
Log(100),19,AllC,0.14101255732340276
Log(100),19,AllD,5.935397880523915e-07
Log(100),19,Random,0.0004506620175775876
Log(100),19,TfT,0.1467519890445019
Log(100),19,SuspiciousTfT,0.0012728589271225378
Log(100),19,TFT2,0.15786611536282008
Log(100),19,Grim,0.11547772972374042
Log(100),19,GenerousTfT,0.16225714707438813
Log(100),19,ContriteTfT,0.14675198904450196
Log(100),19,Pavlov,0.12815835794215671
Log(100),20,AllC,0.14109314846570664
Log(100),20,AllD,3.041384353175154e-07
Log(100),20,Random,0.00033312481539592403
Log(100),20,TfT,0.14680897061529138
Log(100),20,SuspiciousTfT,0.00100791518218322
Log(100),20,TFT2,0.1579638523238324
Log(100),20,Grim,0.11544755179189976
Log(100),20,GenerousTfT,0.16236123349324594
Log(100),20,ContriteTfT,0.14680897061529144
Log(100),20,Pavlov,0.128174928558718
Log(100),21,AllC,0.14115662230102172
Log(100),21,AllD,1.558362809633946e-07
Log(100),21,Random,0.00024623571830730505
Log(100),21,TfT,0.14685305026880538
Log(100),21,SuspiciousTfT,0.0007982112963277165
Log(100),21,TFT2,0.15804046744702488
Log(100),21,Grim,0.11542247150692947
Log(100),21,GenerousTfT,0.16244259398826094
Log(100),21,ContriteTfT,0.14685305026880544
Log(100),21,Pavlov,0.12818714136823617
Log(100),22,AllC,0.14120663814750958
Log(100),22,AllD,7.984548913505387e-08
Log(100),22,Random,0.00018200660104729198
Log(100),22,TfT,0.14688719223100677
Log(100),22,SuspiciousTfT,0.0006321977559929199
Log(100),22,TFT2,0.15810056824720692
Log(100),22,Grim,0.11540173675910786
Log(100),22,GenerousTfT,0.16250624301968844
Log(100),22,ContriteTfT,0.14688719223100682
Log(100),22,Pavlov,0.1281961451619443
Log(100),23,AllC,0.14124606616839144
Log(100),23,AllD,4.090936049359061e-08
Log(100),23,Random,0.00013452964921363013
Log(100),23,TfT,0.14691366840622264
Log(100),23,SuspiciousTfT,0.0005007509022394305
Log(100),23,TFT2,0.1581477453794374
Log(100),23,Grim,0.11538467081562602
Log(100),23,GenerousTfT,0.16255607471039635
Log(100),23,ContriteTfT,0.1469136684062227
Log(100),23,Pavlov,0.12820278465289006
Log(100),24,AllC,0.14127715962208548
Log(100),24,AllD,2.0959913514775273e-08
Log(100),24,Random,9.943643716327487e-05
Log(100),24,TfT,0.14693422315128316
Log(100),24,SuspiciousTfT,0.00039665965454256555
Log(100),24,TFT2,0.1581848003993841
Log(100),24,Grim,0.11537067820752793
Log(100),24,GenerousTfT,0.16259511691376696
Log(100),24,ContriteTfT,0.14693422315128318
Log(100),24,Pavlov,0.12820768150304993
Log(100),25,AllC,0.1413016888690625
Log(100),25,AllD,1.0738742039005794e-08
Log(100),25,Random,7.349724510357351e-05
Log(100),25,TfT,0.14695019794580133
Log(100),25,SuspiciousTfT,0.00031422207253606826
Log(100),25,TFT2,0.15821392151182745
Log(100),25,Grim,0.11535924353883563
Log(100),25,GenerousTfT,0.16262572660696825
Log(100),25,ContriteTfT,0.1469501979458014
Log(100),25,Pavlov,0.1282112935253218
Log(100),26,AllC,0.14132104583814337
Log(100),26,AllD,5.501943935609259e-09
Log(100),26,Random,5.4324456316280406e-05
Log(100),26,TfT,0.14696262599581478
Log(100),26,SuspiciousTfT,0.00024892785919895555
Log(100),26,TFT2,0.15823681950241
Log(100),26,Grim,0.11534992633349868
Log(100),26,GenerousTfT,0.1626497404758542
Log(100),26,ContriteTfT,0.14696262599581483
Log(100),26,Pavlov,0.128213958041005
Log(100),27,AllC,0.14133632560153087
Log(100),27,AllD,2.8188943285315456e-09
Log(100),27,Random,4.0153102350872616e-05
Log(100),27,TfT,0.14697230420182003
Log(100),27,SuspiciousTfT,0.00019720822475050628
Log(100),27,TFT2,0.15825483307929114
Log(100),27,Grim,0.11534235390107686
Log(100),27,GenerousTfT,0.16266859117847773
Log(100),27,ContriteTfT,0.1469723042018201
Log(100),27,Pavlov,0.12821592368998752
Log(100),28,AllC,0.14134839016529205
Log(100),28,AllD,1.4442485530379283e-09
Log(100),28,Random,2.9678543053018904e-05
Log(100),28,TfT,0.1469798480274225
Log(100),28,SuspiciousTfT,0.00015623863258700107
Log(100),28,TFT2,0.15826901064574184
Log(100),28,Grim,0.11533621345871056
Log(100),28,GenerousTfT,0.16268339725475245
Log(100),28,ContriteTfT,0.14697984802742256
Log(100),28,Pavlov,0.12821737380076945
Log(100),29,AllC,0.14135791841336875
Log(100),29,AllD,7.399560661695301e-10
Log(100),29,Random,2.193643397117039e-05
Log(100),29,TfT,0.14698573341371834
Log(100),29,SuspiciousTfT,0.0001237831205928633
Log(100),29,TFT2,0.15828017387024607
Log(100),29,Grim,0.11533124425922979
Log(100),29,GenerousTfT,0.16269503275750477
Log(100),29,ContriteTfT,0.1469857334137184
Log(100),29,Pavlov,0.1282184435776938
Log(100),30,AllC,0.14136544525197972
Log(100),30,AllD,3.791149662582692e-10
Log(100),30,Random,1.6213978594635222e-05
Log(100),30,TfT,0.1469903288554307
Log(100),30,SuspiciousTfT,9.807135009227696e-05
Log(100),30,TFT2,0.1582889671706032
Log(100),30,Grim,0.11532723015654368
Log(100),30,GenerousTfT,0.1627041812508679
Log(100),30,ContriteTfT,0.14699032885543076
Log(100),30,Pavlov,0.12821923275134217
Log(100),31,AllC,0.14137139231808377
Log(100),31,AllD,1.9423923515270447e-10
Log(100),31,Random,1.198431863430639e-05
Log(100),31,TfT,0.14699391998897904
Log(100),31,SuspiciousTfT,7.77014458779143e-05
Log(100),31,TFT2,0.15829589627872143
Log(100),31,Grim,0.11532399283328806
Log(100),31,GenerousTfT,0.16271137773765829
Log(100),31,ContriteTfT,0.1469939199889791
Log(100),31,Pavlov,0.1282198148955389
Log(100),32,AllC,0.14137609208965862
Log(100),32,AllD,9.951853840134576e-11
Log(100),32,Random,8.858033475696487e-06
Log(100),32,TfT,0.1469967284700162
Log(100),32,SuspiciousTfT,6.156317999570953e-05
Log(100),32,TFT2,0.15830135832796946
Log(100),32,Grim,0.11532138578473321
Log(100),32,GenerousTfT,0.1627170412519035
Log(100),32,ContriteTfT,0.14699672847001627
Log(100),32,Pavlov,0.1282202442927127
Log(100),33,AllC,0.14137980682934106
Log(100),33,AllD,5.098846566669537e-11
Log(100),33,Random,6.5472890066039355e-06
Log(100),33,TfT,0.14699892648813379
Log(100),33,SuspiciousTfT,4.8777215211908947e-05
Log(100),33,TFT2,0.15830566534988508
Log(100),33,Grim,0.11531928907213385
Log(100),33,GenerousTfT,0.16272150022246126
Log(100),33,ContriteTfT,0.14699892648813387
Log(100),33,Pavlov,0.12822056099470416
Log(100),34,AllC,0.14138274347834417
Log(100),34,AllD,2.6124063366086347e-11
Log(100),34,Random,4.8393376271124536e-06
Log(100),34,TfT,0.14700064794275652
Log(100),34,SuspiciousTfT,3.864703467815162e-05
Log(100),34,TFT2,0.15830906264074296
Log(100),34,Grim,0.11531760481114318
Log(100),34,GenerousTfT,0.1627250122313358
Log(100),34,ContriteTfT,0.1470006479427566
Log(100),34,Pavlov,0.1282207945544914
Log(100),35,AllC,0.14138506537330608
Log(100),35,AllD,1.3384749389340225e-11
Log(100),35,Random,3.576930761007123e-06
Log(100),35,TfT,0.14700199705984032
Log(100),35,SuspiciousTfT,3.0620898494940905e-05
Log(100),35,TFT2,0.1583117431302968
Log(100),35,Grim,0.11531625333515733
Log(100),35,GenerousTfT,0.16272777942037228
Log(100),35,ContriteTfT,0.1470019970598404
Log(100),35,Pavlov,0.128220966778546
Log(100),36,AllC,0.14138690146870936
Log(100),36,AllD,6.8577301523876805e-12
Log(100),36,Random,2.6438409425281535e-06
Log(100),36,TfT,0.14700305504399164
Log(100),36,SuspiciousTfT,2.4261728958478138e-05
Log(100),36,TFT2,0.15831385863182126
Log(100),36,Grim,0.11531516996174053
Log(100),36,GenerousTfT,0.16272996051575409
Log(100),36,ContriteTfT,0.14700305504399172
Log(100),36,Pavlov,0.12822109375723267
Log(100),37,AllC,0.14138835359944632
Log(100),37,AllD,3.513589982788431e-12
Log(100),37,Random,1.9541606850223607e-06
Log(100),37,TfT,0.1470038852203013
Log(100),37,SuspiciousTfT,1.9223267718414405e-05
Log(100),37,TFT2,0.15831552865689336
Log(100),37,Grim,0.11531430228736367
Log(100),37,GenerousTfT,0.16273168022093423
Log(100),37,ContriteTfT,0.1470038852203014
Log(100),37,Pavlov,0.12822118736284274
Log(100),38,AllC,0.14138950220255625
Log(100),38,AllD,1.800206088349448e-12
Log(100),38,Random,1.4443929361453558e-06
Log(100),38,TfT,0.14700453701353272
Log(100),38,SuspiciousTfT,1.5231195813864842e-05
Log(100),38,TFT2,0.15831684732686194
Log(100),38,Grim,0.11531360793804932
Log(100),38,GenerousTfT,0.16273303655994856
Log(100),38,ContriteTfT,0.14700453701353278
Log(100),38,Pavlov,0.1282212563549682
Log(100),39,AllC,0.14139041082686774
Log(100),39,AllD,9.223457610768664e-13
Log(100),39,Random,1.0676048953083092e-06
Log(100),39,TfT,0.14700504903109698
Log(100),39,SuspiciousTfT,1.2068181766115975e-05
Log(100),39,TFT2,0.15831788879549885
Log(100),39,Grim,0.11531305270882955
Log(100),39,GenerousTfT,0.16273410662282325
Log(100),39,ContriteTfT,0.14700504903109707
Log(100),39,Pavlov,0.12822130719620284
Log(100),40,AllC,0.1413911296886416
Log(100),40,AllD,4.725694107612076e-13
Log(100),40,Random,7.891069269226473e-07
Log(100),40,TfT,0.14700545145431
Log(100),40,SuspiciousTfT,9.562039324034955e-06
Log(100),40,TFT2,0.15831871150613847
Log(100),40,Grim,0.11531260903166901
Log(100),40,GenerousTfT,0.16273495106409402
Log(100),40,ContriteTfT,0.14700545145431007
Log(100),40,Pavlov,0.1282213446541135
Log(100),41,AllC,0.14139169847599148
Log(100),41,AllD,2.421239344129939e-13
Log(100),41,Random,5.832587162422273e-07
Log(100),41,TfT,0.14700576789510705
Log(100),41,SuspiciousTfT,7.576347386261709e-06
Log(100),41,TFT2,0.158319361535728
Log(100),41,Grim,0.11531225471872598
Log(100),41,GenerousTfT,0.1627356176274995
Log(100),41,ContriteTfT,0.14700576789510716
Log(100),41,Pavlov,0.1282213722454962
Log(100),42,AllC,0.1413921485614965
Log(100),42,AllD,1.2405379583381325e-13
Log(100),42,Random,4.311086019742589e-07
Log(100),42,TfT,0.14700601683918638
Log(100),42,SuspiciousTfT,6.003019704971736e-06
Log(100),42,TFT2,0.15831987522304516
Log(100),42,Grim,0.11531197193492819
Log(100),42,GenerousTfT,0.1627361439094843
Log(100),42,ContriteTfT,0.14700601683918652
Log(100),42,Pavlov,0.1282213925642418
Log(100),43,AllC,0.14139250474840348
Log(100),43,AllD,6.355980741827798e-14
Log(100),43,Random,3.1864873335937646e-07
Log(100),43,TfT,0.1470062127688076
Log(100),43,SuspiciousTfT,4.756418779736026e-06
Log(100),43,TFT2,0.1583202812353584
Log(100),43,Grim,0.1153117463604922
Log(100),43,GenerousTfT,0.16273655952725227
Log(100),43,ContriteTfT,0.1470062127688077
Log(100),43,Pavlov,0.12822140752330174
Log(100),44,AllC,0.1413927866491084
Log(100),44,AllD,3.2565311392758344e-14
Log(100),44,Random,2.3552540085814394e-07
Log(100),44,TfT,0.147006367037183
Log(100),44,SuspiciousTfT,3.7686928300871686e-06
Log(100),44,TFT2,0.15832060219428698
Log(100),44,Grim,0.11531156651004269
Log(100),44,GenerousTfT,0.16273688782067725
Log(100),44,ContriteTfT,0.1470063670371831
Log(100),44,Pavlov,0.12822141853325514
Log(100),45,AllC,0.1413930097736262
Log(100),45,AllD,1.6685069434604186e-14
Log(100),45,Random,1.7408579915447737e-07
Log(100),45,TfT,0.14700648855003934
Log(100),45,SuspiciousTfT,2.9860815797855137e-06
Log(100),45,TFT2,0.1583208559554504
Log(100),45,Grim,0.11531142318032352
Log(100),45,GenerousTfT,0.16273714718904161
Log(100),45,ContriteTfT,0.14700648855003945
Log(100),45,Pavlov,0.1282214266340838
Log(100),46,AllC,0.14139318638926232
Log(100),46,AllD,8.548716193207606e-15
Log(100),46,Random,1.2867345759450296e-07
Log(100),46,TfT,0.14700658429733784
Log(100),46,SuspiciousTfT,2.3659894901734635e-06
Log(100),46,TFT2,0.1583210566160508
Log(100),46,Grim,0.11531130900313274
Log(100),46,GenerousTfT,0.162737352141511
Log(100),46,ContriteTfT,0.14700658429733796
Log(100),46,Pavlov,0.12822143259241106
Log(100),47,AllC,0.141393326199726
Log(100),47,AllD,4.379997471690806e-15
Log(100),47,Random,9.51074685939943e-08
Log(100),47,TfT,0.1470066597684426
Log(100),47,SuspiciousTfT,1.8746669606107254e-06
Log(100),47,TFT2,0.15832121530854615
Log(100),47,Grim,0.11531121808409764
Log(100),47,GenerousTfT,0.1627375141230609
Log(100),47,ContriteTfT,0.1470066597684427
Log(100),47,Pavlov,0.1282214369732505
Log(100),48,AllC,0.14139343688171696
Log(100),48,AllD,2.244124177902834e-15
Log(100),48,Random,7.029756711320265e-08
Log(100),48,TfT,0.14700671927654485
Log(100),48,SuspiciousTfT,1.4853731736845976e-06
Log(100),48,TFT2,0.15832134082605767
Log(100),48,Grim,0.11531114571128831
Log(100),48,GenerousTfT,0.16273764216416078
Log(100),48,ContriteTfT,0.14700671927654496
Log(100),48,Pavlov,0.12822144019294343
Log(100),49,AllC,0.14139352450897608
Log(100),49,AllD,1.149793798465741e-15
Log(100),49,Random,5.195962220021246e-08
Log(100),49,TfT,0.1470067662123713
Log(100),49,SuspiciousTfT,1.1769205214006046e-06
Log(100),49,TFT2,0.15832144011535756
Log(100),49,Grim,0.11531108812051576
Log(100),49,GenerousTfT,0.16273774339205105
Log(100),49,ContriteTfT,0.1470067662123714
Log(100),49,Pavlov,0.1282214425582122
Log(100),50,AllC,0.14139359388746053
Log(100),50,AllD,5.891055049832827e-16
Log(100),50,Random,3.840534653120739e-08
Log(100),50,TfT,0.1470068032427355
Log(100),50,SuspiciousTfT,9.325213445434953e-07
Log(100),50,TFT2,0.15832151866560093
Log(100),50,Grim,0.11531104230654021
Log(100),50,GenerousTfT,0.1627378234332672
Log(100),50,ContriteTfT,0.1470068032427356
Log(100),50,Pavlov,0.1282214442949683
Log(100),51,AllC,0.14139364882031355
Log(100),51,AllD,3.018326621378546e-16
Log(100),51,Random,2.8386863063197056e-08
Log(100),51,TfT,0.14700683246603258
Log(100),51,SuspiciousTfT,7.388741887442928e-07
Log(100),51,TFT2,0.15832158081494438
Log(100),51,Grim,0.11531100587139387
Log(100),51,GenerousTfT,0.16273788673067016
Log(100),51,ContriteTfT,0.14700683246603272
Log(100),51,Pavlov,0.1282214455695606
Log(100),52,AllC,0.14139369231736518
Log(100),52,AllD,1.54646257568684e-16
Log(100),52,Random,2.0981818525824498e-08
Log(100),52,TfT,0.14700685553409476
Log(100),52,SuspiciousTfT,5.854398277998413e-07
Log(100),52,TFT2,0.15832162999246538
Log(100),52,Grim,0.11531097690265528
Log(100),52,GenerousTfT,0.1627379367932331
Log(100),52,ContriteTfT,0.14700685553409493
Log(100),52,Pavlov,0.12822144650444497
Log(100),53,AllC,0.14139372676079978
Log(100),53,AllD,7.923418896678258e-17
Log(100),53,Random,1.5508466541527074e-08
Log(100),53,TfT,0.1470068737477458
Log(100),53,SuspiciousTfT,4.6386763999291325e-07
Log(100),53,TFT2,0.15832166890908697
Log(100),53,Grim,0.11531095387585893
Log(100),53,GenerousTfT,0.16273797639291757
Log(100),53,ContriteTfT,0.14700687374774596
Log(100),53,Pavlov,0.12822144718973846
Log(100),54,AllC,0.1413937540361785
Log(100),54,AllD,4.059624238294946e-17
Log(100),54,Random,1.1462902389520889e-08
Log(100),54,TfT,0.14700688813177618
Log(100),54,SuspiciousTfT,3.6754111059363015e-07
Log(100),54,TFT2,0.1583216997082946
Log(100),54,Grim,0.11531093557632605
Log(100),54,GenerousTfT,0.16273800771989747
Log(100),54,ContriteTfT,0.14700688813177634
Log(100),54,Pavlov,0.12822144769173785
Log(100),55,AllC,0.1413937756360743
Log(100),55,AllD,2.0799795779108274e-17
Log(100),55,Random,8.472670864359358e-09
Log(100),55,TfT,0.147006899493805
Log(100),55,SuspiciousTfT,2.912177199666202e-07
Log(100),55,TFT2,0.1583217240851415
Log(100),55,Grim,0.11531092103660355
