multiplier_name,strat_a,strat_b,repetition,total_a,total_b,coop_rate_a,coop_rate_b,rounds
Constant(1),Grim,Grim,3,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,3,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,3,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,3,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,3,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,3,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,3,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,3,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,3,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,3,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,3,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,3,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,4,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,4,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,4,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,4,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,4,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,4,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,4,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,4,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,4,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,4,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,4,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,4,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,4,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,4,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,4,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,4,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,4,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,4,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,4,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,4,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,4,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,4,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,4,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,4,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,4,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,4,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,4,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,4,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,4,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,4,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,4,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,4,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,4,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,4,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,4,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,4,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,4,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,4,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,4,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,4,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,4,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,4,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,4,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,4,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,4,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,4,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,4,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,4,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,4,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,4,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,4,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,4,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,4,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,5,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,5,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,5,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,5,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,5,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,5,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,5,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,5,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,5,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,5,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,5,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,5,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,5,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,5,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,5,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,5,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,5,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,5,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,5,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,5,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,5,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,5,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,5,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,5,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,5,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,5,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,5,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,5,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,5,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,5,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,5,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,5,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,5,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,5,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,5,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,5,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,5,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,5,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,5,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,5,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,5,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,5,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,5,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,5,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,5,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,5,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,5,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,5,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,5,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,5,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,5,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,5,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,5,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,6,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,6,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,6,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,6,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,6,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,6,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,6,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,6,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,6,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,6,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,6,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,6,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,6,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,6,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,6,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,6,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,6,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,6,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,6,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,6,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,6,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,6,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,6,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,6,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,6,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,6,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,6,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,6,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,6,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,6,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,6,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,6,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,6,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,6,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,6,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,6,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,6,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,6,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,6,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,6,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,6,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,6,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,6,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,6,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,6,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,6,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,6,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,6,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,6,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,6,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,6,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,6,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,6,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,7,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,7,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,7,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,7,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,7,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,7,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,7,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,7,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,7,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,7,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,7,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,7,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,7,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,7,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,7,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,7,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,7,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,7,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,7,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,7,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,7,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,7,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,7,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,7,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,7,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,7,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,7,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,7,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,7,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,7,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,7,602.0,597.0,0.995,1.0,200
